DESCRIÇÃO,UNIDADE,UF,Preço.Entregue,Preço.Final,REF,PEI,Região
Operador de equipamento especial com periculosidade,h,GO,14.0217,14.0217,202204,MDO,Centro-Oeste
Pintor,h,RS,8.7316,8.7316,202204,MDO,Sul
Auxiliar administrativo,mês,TO,1531.29,1531.29,202204,MDO,Norte
Trabalhador de via,h,PB,5.5325,5.5325,202204,MDO,Nordestes
Eletricista,h,MA,8.69,8.69,202204,MDO,Nordestes
Eletricista com periculosidade,h,MA,8.69,8.69,202204,MDO,Nordestes
Eletricista - mensalista,mês,MA,1911.8,1911.8,202204,MDO,Nordestes
Trabalhador de via,h,RS,6.1301,6.1301,202204,MDO,Sul
Faxineiro,mês,PR,1453.379,1453.379,202204,MDO,Sul
Faxineiro,mês,RS,1453.379,1453.379,202204,MDO,Sul
Faxineiro,mês,SC,1453.379,1453.379,202204,MDO,Sul
Operador de equipamento especial,h,AM,14.1704,14.1704,202204,MDO,Norte
Operador de equipamento especial com periculosidade,h,AM,14.1704,14.1704,202204,MDO,Norte
Trabalhador de via,h,RJ,6.7076,6.7076,202204,MDO,Sudeste
Operador de equipamento especial,h,MG,14.6651,14.6651,202204,MDO,Sudeste
Operador de equipamento especial com periculosidade,h,MG,14.6651,14.6651,202204,MDO,Sudeste
Pedreiro,h,RS,7.8909,7.8909,202204,MDO,Sul
Motorista de veículo especial,h,RO,9.8677,9.8677,202204,MDO,Norte
Motorista de veículo especial com periculosidade,h,RO,9.8677,9.8677,202204,MDO,Norte
Operador de equipamento leve,h,RS,6.9785,6.9785,202204,MDO,Sul
Operador de equipamento leve com periculosidade,h,RS,6.9785,6.9785,202204,MDO,Sul
Operador de equipamento leve com insalubridade,h,RS,6.9785,6.9785,202204,MDO,Sul
Pedreiro - mensalista,mês,RS,1736.111,1736.111,202204,MDO,Sul
Motorista de veículo especial,h,RJ,11.3672,11.3672,202204,MDO,Sudeste
Motorista de veículo especial com periculosidade,h,RJ,11.3672,11.3672,202204,MDO,Sudeste
Comprador,mês,AC,3067.37,3067.37,202204,MDO,Norte
Comprador,mês,AM,3067.37,3067.37,202204,MDO,Norte
Comprador,mês,AP,3067.37,3067.37,202204,MDO,Norte
Comprador,mês,PA,3067.37,3067.37,202204,MDO,Norte
Comprador,mês,RO,3067.37,3067.37,202204,MDO,Norte
Comprador,mês,RR,3067.37,3067.37,202204,MDO,Norte
Comprador,mês,TO,3067.37,3067.37,202204,MDO,Norte
Encarregado especializado,mês,CE,3655.717,3655.717,202204,MDO,Nordestes
Encarregado de obras de artes especiais,mês,CE,3655.717,3655.717,202204,MDO,Nordestes
Encarregado de terraplenagem,mês,CE,3655.717,3655.717,202204,MDO,Nordestes
Encarregado de pavimentação,mês,CE,3655.717,3655.717,202204,MDO,Nordestes
Encarregado de superestrutura ferroviária,mês,CE,3655.717,3655.717,202204,MDO,Nordestes
Encarregado de conservação rodoviária,mês,CE,3655.717,3655.717,202204,MDO,Nordestes
Auxiliar administrativo,mês,MT,1567.526,1567.526,202204,MDO,Centro-Oeste
Encarregado especializado,mês,PB,3146.454,3146.454,202204,MDO,Nordestes
Encarregado de obras de artes especiais,mês,PB,3146.454,3146.454,202204,MDO,Nordestes
Encarregado de terraplenagem,mês,PB,3146.454,3146.454,202204,MDO,Nordestes
Encarregado de pavimentação,mês,PB,3146.454,3146.454,202204,MDO,Nordestes
Encarregado de superestrutura ferroviária,mês,PB,3146.454,3146.454,202204,MDO,Nordestes
Encarregado de conservação rodoviária,mês,PB,3146.454,3146.454,202204,MDO,Nordestes
Operador de equipamento pesado,h,MT,10.2752,10.2752,202204,MDO,Centro-Oeste
Operador de equipamento pesado com periculosidade,h,MT,10.2752,10.2752,202204,MDO,Centro-Oeste
Operador de equipamento especial,h,RO,12.063,12.063,202204,MDO,Norte
Operador de equipamento especial com periculosidade,h,RO,12.063,12.063,202204,MDO,Norte
Motorista de caminhão,h,DF,8.9138,8.9138,202204,MDO,Centro-Oeste
Motorista de caminhão com periculosidade,h,DF,8.9138,8.9138,202204,MDO,Centro-Oeste
Eletricista - mensalista,mês,SE,1646.3,1646.3,202204,MDO,Nordestes
Motorista de veículo especial,h,AM,11.6786,11.6786,202204,MDO,Norte
Motorista de veículo especial com periculosidade,h,AM,11.6786,11.6786,202204,MDO,Norte
Encarregado de turma,mês,AP,1983.041,1983.041,202204,MDO,Norte
Motorista de veículo especial,h,CE,11.377,11.377,202204,MDO,Nordestes
Motorista de veículo especial com periculosidade,h,CE,11.377,11.377,202204,MDO,Nordestes
Eletricista,h,SE,7.48,7.48,202204,MDO,Nordestes
Eletricista com periculosidade,h,SE,7.48,7.48,202204,MDO,Nordestes
Encarregado especializado,mês,RO,3115.066,3115.066,202204,MDO,Norte
Encarregado de obras de artes especiais,mês,RO,3115.066,3115.066,202204,MDO,Norte
Encarregado de terraplenagem,mês,RO,3115.066,3115.066,202204,MDO,Norte
Encarregado de pavimentação,mês,RO,3115.066,3115.066,202204,MDO,Norte
Encarregado de superestrutura ferroviária,mês,RO,3115.066,3115.066,202204,MDO,Norte
Encarregado de conservação rodoviária,mês,RO,3115.066,3115.066,202204,MDO,Norte
Encarregado especializado,mês,SC,3753.051,3753.051,202204,MDO,Sul
Encarregado de obras de artes especiais,mês,SC,3753.051,3753.051,202204,MDO,Sul
Encarregado de terraplenagem,mês,SC,3753.051,3753.051,202204,MDO,Sul
Encarregado de pavimentação,mês,SC,3753.051,3753.051,202204,MDO,Sul
Encarregado de superestrutura ferroviária,mês,SC,3753.051,3753.051,202204,MDO,Sul
Encarregado de conservação rodoviária,mês,SC,3753.051,3753.051,202204,MDO,Sul
Auxiliar administrativo,mês,SP,1875.232,1875.232,202204,MDO,Sudeste
Bombeiro hidráulico,h,BA,9.9306,9.9306,202204,MDO,Nordestes
Bombeiro hidráulico com periculosidade,h,BA,9.9306,9.9306,202204,MDO,Nordestes
Bombeiro hidráulico,h,CE,9.9308,9.9308,202204,MDO,Nordestes
Bombeiro hidráulico com periculosidade,h,CE,9.9308,9.9308,202204,MDO,Nordestes
Técnico da qualidade,mês,ES,3518.733,3518.733,202204,MDO,Sudeste
Técnico da qualidade,mês,MG,3518.733,3518.733,202204,MDO,Sudeste
Técnico da qualidade,mês,RJ,3518.733,3518.733,202204,MDO,Sudeste
Técnico da qualidade,mês,SP,3518.733,3518.733,202204,MDO,Sudeste
Motorista de veículo especial,h,GO,10.1497,10.1497,202204,MDO,Centro-Oeste
Motorista de veículo especial com periculosidade,h,GO,10.1497,10.1497,202204,MDO,Centro-Oeste
Bombeiro hidráulico,h,AL,9.9281,9.9281,202204,MDO,Nordestes
Bombeiro hidráulico,h,PB,9.9281,9.9281,202204,MDO,Nordestes
Bombeiro hidráulico,h,RN,9.9281,9.9281,202204,MDO,Nordestes
Bombeiro hidráulico com periculosidade,h,AL,9.9281,9.9281,202204,MDO,Nordestes
Bombeiro hidráulico com periculosidade,h,PB,9.9281,9.9281,202204,MDO,Nordestes
Bombeiro hidráulico com periculosidade,h,RN,9.9281,9.9281,202204,MDO,Nordestes
Bombeiro hidráulico,h,PE,9.9274,9.9274,202204,MDO,Nordestes
Bombeiro hidráulico com periculosidade,h,PE,9.9274,9.9274,202204,MDO,Nordestes
Motorista de caminhão,h,GO,8.1969,8.1969,202204,MDO,Centro-Oeste
Motorista de caminhão com periculosidade,h,GO,8.1969,8.1969,202204,MDO,Centro-Oeste
Eletricista - mensalista,mês,AL,1772.29,1772.29,202204,MDO,Nordestes
Bombeiro hidráulico,h,MA,9.9218,9.9218,202204,MDO,Nordestes
Bombeiro hidráulico com periculosidade,h,MA,9.9218,9.9218,202204,MDO,Nordestes
Vigia,mês,ES,1214.62,1214.62,202204,MDO,Sudeste
Bombeiro hidráulico,h,SE,9.9193,9.9193,202204,MDO,Nordestes
Bombeiro hidráulico com periculosidade,h,SE,9.9193,9.9193,202204,MDO,Nordestes
Carpinteiro,h,MA,8.3733,8.3733,202204,MDO,Nordestes
Vigia,mês,MA,1287.141,1287.141,202204,MDO,Nordestes
Bombeiro hidráulico,h,PI,9.9133,9.9133,202204,MDO,Nordestes
Bombeiro hidráulico com periculosidade,h,PI,9.9133,9.9133,202204,MDO,Nordestes
Auxiliar administrativo,mês,DF,1593.455,1593.455,202204,MDO,Centro-Oeste
Laboratorista,mês,MT,2152.628,2152.628,202204,MDO,Centro-Oeste
Encarregado de turma,mês,PA,2393.786,2393.786,202204,MDO,Norte
Eletricista,h,AL,8.06,8.06,202204,MDO,Nordestes
Eletricista com periculosidade,h,AL,8.06,8.06,202204,MDO,Nordestes
Laboratorista,mês,DF,2151.668,2151.668,202204,MDO,Centro-Oeste
Almoxarife,mês,PR,1881.382,1881.382,202204,MDO,Sul
Almoxarife,mês,RS,1881.382,1881.382,202204,MDO,Sul
Almoxarife,mês,SC,1881.382,1881.382,202204,MDO,Sul
Carpinteiro,h,GO,7.9065,7.9065,202204,MDO,Centro-Oeste
Carpinteiro,h,MS,7.737,7.737,202204,MDO,Centro-Oeste
Laboratorista,mês,GO,2151.341,2151.341,202204,MDO,Centro-Oeste
Trabalhador de via,h,MS,5.5182,5.5182,202204,MDO,Centro-Oeste
Laboratorista,mês,MS,2150.699,2150.699,202204,MDO,Centro-Oeste
Operador de equipamento leve,h,DF,7.2271,7.2271,202204,MDO,Centro-Oeste
Operador de equipamento leve com periculosidade,h,DF,7.2271,7.2271,202204,MDO,Centro-Oeste
Operador de equipamento leve com insalubridade,h,DF,7.2271,7.2271,202204,MDO,Centro-Oeste
Pedreiro,h,GO,7.8711,7.8711,202204,MDO,Centro-Oeste
Pedreiro - mensalista,mês,GO,1731.642,1731.642,202204,MDO,Centro-Oeste
Operador de equipamento leve,h,MT,7.3555,7.3555,202204,MDO,Centro-Oeste
Operador de equipamento leve com periculosidade,h,MT,7.3555,7.3555,202204,MDO,Centro-Oeste
Operador de equipamento leve com insalubridade,h,MT,7.3555,7.3555,202204,MDO,Centro-Oeste
Encarregado geral,mês,RR,5763.933,5763.933,202204,MDO,Norte
Eletricista,h,AM,8.54,8.54,202204,MDO,Norte
Eletricista com periculosidade,h,AM,8.54,8.54,202204,MDO,Norte
Servente,h,RS,6.1702,6.1702,202204,MDO,Sul
Servente com periculosidade,h,RS,6.1702,6.1702,202204,MDO,Sul
Servente - mensalista,mês,RS,1357.505,1357.505,202204,MDO,Sul
Operador de equipamento especial,h,PE,13.574,13.574,202204,MDO,Nordestes
Operador de equipamento especial com periculosidade,h,PE,13.574,13.574,202204,MDO,Nordestes
Eletricista - mensalista,mês,AM,1878.08,1878.08,202204,MDO,Norte
Técnico em Enfermagem,mês,ES,2606.844,2606.844,202204,MDO,Sudeste
Técnico de meio ambiente,mês,MA,3123.643,3123.643,202204,MDO,Nordestes
Técnico florestal,mês,MA,3123.643,3123.643,202204,MDO,Nordestes
Técnico em Enfermagem,mês,PE,2607.101,2607.101,202204,MDO,Nordestes
Apontador,mês,RR,1490.47,1490.47,202204,MDO,Norte
Operador de equipamento pesado,h,TO,9.5313,9.5313,202204,MDO,Norte
Operador de equipamento pesado com periculosidade,h,TO,9.5313,9.5313,202204,MDO,Norte
Técnico de meio ambiente,mês,ES,3124.16,3124.16,202204,MDO,Sudeste
Técnico florestal,mês,ES,3124.16,3124.16,202204,MDO,Sudeste
Técnico em Enfermagem,mês,PR,2607.199,2607.199,202204,MDO,Sul
Técnico em Enfermagem,mês,GO,2607.215,2607.215,202204,MDO,Centro-Oeste
Técnico em Enfermagem,mês,SC,2607.217,2607.217,202204,MDO,Sul
Técnico de meio ambiente,mês,MG,3124.421,3124.421,202204,MDO,Sudeste
Técnico florestal,mês,MG,3124.421,3124.421,202204,MDO,Sudeste
Técnico de meio ambiente,mês,RN,3124.516,3124.516,202204,MDO,Nordestes
Técnico florestal,mês,RN,3124.516,3124.516,202204,MDO,Nordestes
Técnico em Enfermagem,mês,MG,2607.295,2607.295,202204,MDO,Sudeste
Técnico de meio ambiente,mês,RS,3124.656,3124.656,202204,MDO,Sul
Técnico de meio ambiente,mês,SC,3124.656,3124.656,202204,MDO,Sul
Técnico florestal,mês,RS,3124.656,3124.656,202204,MDO,Sul
Técnico florestal,mês,SC,3124.656,3124.656,202204,MDO,Sul
Técnico de meio ambiente,mês,AL,3124.813,3124.813,202204,MDO,Nordestes
Técnico de meio ambiente,mês,PB,3124.813,3124.813,202204,MDO,Nordestes
Técnico de meio ambiente,mês,PE,3124.813,3124.813,202204,MDO,Nordestes
Técnico de meio ambiente,mês,PI,3124.813,3124.813,202204,MDO,Nordestes
Técnico de meio ambiente,mês,SE,3124.813,3124.813,202204,MDO,Nordestes
Técnico florestal,mês,AL,3124.813,3124.813,202204,MDO,Nordestes
Técnico florestal,mês,PB,3124.813,3124.813,202204,MDO,Nordestes
Técnico florestal,mês,PE,3124.813,3124.813,202204,MDO,Nordestes
Técnico florestal,mês,PI,3124.813,3124.813,202204,MDO,Nordestes
Técnico florestal,mês,SE,3124.813,3124.813,202204,MDO,Nordestes
Técnico de meio ambiente,mês,PR,3124.822,3124.822,202204,MDO,Sul
Técnico florestal,mês,PR,3124.822,3124.822,202204,MDO,Sul
Técnico em Enfermagem,mês,MA,2607.493,2607.493,202204,MDO,Nordestes
Técnico em Enfermagem,mês,TO,2607.496,2607.496,202204,MDO,Norte
Técnico em Enfermagem,mês,AL,2607.502,2607.502,202204,MDO,Nordestes
Técnico em Enfermagem,mês,PB,2607.502,2607.502,202204,MDO,Nordestes
Técnico em Enfermagem,mês,PI,2607.502,2607.502,202204,MDO,Nordestes
Técnico em Enfermagem,mês,RN,2607.502,2607.502,202204,MDO,Nordestes
Técnico em Enfermagem,mês,SE,2607.502,2607.502,202204,MDO,Nordestes
Técnico em Enfermagem,mês,RS,2607.559,2607.559,202204,MDO,Sul
Técnico de meio ambiente,mês,SP,3125.588,3125.588,202204,MDO,Sudeste
Técnico florestal,mês,SP,3125.588,3125.588,202204,MDO,Sudeste
Técnico de meio ambiente,mês,BA,3125.867,3125.867,202204,MDO,Nordestes
Técnico florestal,mês,BA,3125.867,3125.867,202204,MDO,Nordestes
Técnico em Enfermagem,mês,DF,2607.79,2607.79,202204,MDO,Centro-Oeste
Técnico em Enfermagem,mês,MS,2607.79,2607.79,202204,MDO,Centro-Oeste
Técnico de meio ambiente,mês,DF,3125.962,3125.962,202204,MDO,Centro-Oeste
Técnico de meio ambiente,mês,GO,3125.962,3125.962,202204,MDO,Centro-Oeste
Técnico de meio ambiente,mês,MS,3125.962,3125.962,202204,MDO,Centro-Oeste
Técnico florestal,mês,DF,3125.962,3125.962,202204,MDO,Centro-Oeste
Técnico florestal,mês,GO,3125.962,3125.962,202204,MDO,Centro-Oeste
Técnico florestal,mês,MS,3125.962,3125.962,202204,MDO,Centro-Oeste
Técnico em Enfermagem,mês,BA,2607.806,2607.806,202204,MDO,Nordestes
Técnico em Enfermagem,mês,SP,2607.816,2607.816,202204,MDO,Sudeste
Técnico em Enfermagem,mês,CE,2607.871,2607.871,202204,MDO,Nordestes
Técnico em Enfermagem,mês,AC,2608.018,2608.018,202204,MDO,Norte
Técnico em Enfermagem,mês,AM,2608.02,2608.02,202204,MDO,Norte
Técnico em Enfermagem,mês,AP,2608.02,2608.02,202204,MDO,Norte
Técnico em Enfermagem,mês,RO,2608.02,2608.02,202204,MDO,Norte
Técnico em Enfermagem,mês,RR,2608.02,2608.02,202204,MDO,Norte
Técnico de meio ambiente,mês,RJ,3126.75,3126.75,202204,MDO,Sudeste
Técnico florestal,mês,RJ,3126.75,3126.75,202204,MDO,Sudeste
Operador de equipamento especial,h,MT,14.5738,14.5738,202204,MDO,Centro-Oeste
Operador de equipamento especial com periculosidade,h,MT,14.5738,14.5738,202204,MDO,Centro-Oeste
Técnico em Enfermagem,mês,PA,2608.2,2608.2,202204,MDO,Norte
Operador de equipamento pesado,h,RO,9.3497,9.3497,202204,MDO,Norte
Operador de equipamento pesado com periculosidade,h,RO,9.3497,9.3497,202204,MDO,Norte
Técnico de meio ambiente,mês,CE,3127.311,3127.311,202204,MDO,Nordestes
Técnico florestal,mês,CE,3127.311,3127.311,202204,MDO,Nordestes
Técnico de meio ambiente,mês,PA,3127.494,3127.494,202204,MDO,Norte
Técnico florestal,mês,PA,3127.494,3127.494,202204,MDO,Norte
Técnico de meio ambiente,mês,AC,3127.528,3127.528,202204,MDO,Norte
Técnico de meio ambiente,mês,AM,3127.528,3127.528,202204,MDO,Norte
Técnico de meio ambiente,mês,AP,3127.528,3127.528,202204,MDO,Norte
Técnico de meio ambiente,mês,RO,3127.528,3127.528,202204,MDO,Norte
Técnico de meio ambiente,mês,RR,3127.528,3127.528,202204,MDO,Norte
Técnico de meio ambiente,mês,TO,3127.528,3127.528,202204,MDO,Norte
Técnico florestal,mês,AC,3127.528,3127.528,202204,MDO,Norte
Técnico florestal,mês,AM,3127.528,3127.528,202204,MDO,Norte
Técnico florestal,mês,AP,3127.528,3127.528,202204,MDO,Norte
Técnico florestal,mês,RO,3127.528,3127.528,202204,MDO,Norte
Técnico florestal,mês,RR,3127.528,3127.528,202204,MDO,Norte
Técnico florestal,mês,TO,3127.528,3127.528,202204,MDO,Norte
Técnico em Enfermagem,mês,RJ,2608.485,2608.485,202204,MDO,Sudeste
Técnico em Enfermagem,mês,MT,2608.516,2608.516,202204,MDO,Centro-Oeste
Técnico de meio ambiente,mês,MT,3128.55,3128.55,202204,MDO,Centro-Oeste
Técnico florestal,mês,MT,3128.55,3128.55,202204,MDO,Centro-Oeste
Operador de equipamento leve,h,RO,7.8239,7.8239,202204,MDO,Norte
Operador de equipamento leve com periculosidade,h,RO,7.8239,7.8239,202204,MDO,Norte
Operador de equipamento leve com insalubridade,h,RO,7.8239,7.8239,202204,MDO,Norte
Apontador,mês,AC,1558.29,1558.29,202204,MDO,Norte
Ajudante,h,SE,5.5091,5.5091,202204,MDO,Nordestes
Almoxarife,mês,AL,2345.2,2345.2,202204,MDO,Nordestes
Almoxarife,mês,BA,2345.2,2345.2,202204,MDO,Nordestes
Almoxarife,mês,CE,2345.2,2345.2,202204,MDO,Nordestes
Almoxarife,mês,DF,1837.0,1837.0,202204,MDO,Centro-Oeste
Almoxarife,mês,GO,1837.0,1837.0,202204,MDO,Centro-Oeste
Almoxarife,mês,MA,2345.2,2345.2,202204,MDO,Nordestes
Almoxarife,mês,MS,1837.0,1837.0,202204,MDO,Centro-Oeste
Almoxarife,mês,MT,1837.0,1837.0,202204,MDO,Centro-Oeste
Almoxarife,mês,PB,2345.2,2345.2,202204,MDO,Nordestes
Almoxarife,mês,PE,2345.2,2345.2,202204,MDO,Nordestes
Almoxarife,mês,PI,2345.2,2345.2,202204,MDO,Nordestes
Almoxarife,mês,RN,2345.2,2345.2,202204,MDO,Nordestes
Almoxarife,mês,SE,2345.2,2345.2,202204,MDO,Nordestes
Apontador,mês,AL,1669.8,1669.8,202204,MDO,Nordestes
Apontador,mês,BA,2035.0,2035.0,202204,MDO,Nordestes
Apontador,mês,GO,1729.2,1729.2,202204,MDO,Centro-Oeste
Apontador,mês,MA,1821.6,1821.6,202204,MDO,Nordestes
Apontador,mês,MS,1837.0,1837.0,202204,MDO,Centro-Oeste
Apontador,mês,PE,1773.2,1773.2,202204,MDO,Nordestes
Apontador,mês,RO,1705.0,1705.0,202204,MDO,Norte
Armador,h,AL,9.25,9.25,202204,MDO,Nordestes
Armador,h,BA,9.25,9.25,202204,MDO,Nordestes
Armador,h,CE,9.25,9.25,202204,MDO,Nordestes
Armador,h,DF,9.1,9.1,202204,MDO,Centro-Oeste
Armador,h,GO,9.1,9.1,202204,MDO,Centro-Oeste
Armador,h,MA,9.25,9.25,202204,MDO,Nordestes
Armador,h,MS,9.1,9.1,202204,MDO,Centro-Oeste
Armador,h,MT,9.1,9.1,202204,MDO,Centro-Oeste
Armador,h,PB,9.25,9.25,202204,MDO,Nordestes
Armador,h,PE,9.25,9.25,202204,MDO,Nordestes
Armador,h,PI,9.25,9.25,202204,MDO,Nordestes
Armador,h,PR,10.22,10.22,202204,MDO,Sul
Armador,h,RN,9.25,9.25,202204,MDO,Nordestes
Armador,h,RS,10.22,10.22,202204,MDO,Sul
Armador,h,SC,10.22,10.22,202204,MDO,Sul
Armador,h,SE,9.25,9.25,202204,MDO,Nordestes
Auxiliar administrativo,mês,AL,1669.8,1669.8,202204,MDO,Nordestes
Auxiliar administrativo,mês,BA,2035.0,2035.0,202204,MDO,Nordestes
Auxiliar administrativo,mês,MA,1821.6,1821.6,202204,MDO,Nordestes
Auxiliar administrativo,mês,MS,1522.4,1522.4,202204,MDO,Centro-Oeste
Auxiliar administrativo,mês,PE,1773.2,1773.2,202204,MDO,Nordestes
Auxiliar administrativo,mês,PR,1852.4,1852.4,202204,MDO,Sul
Auxiliar administrativo,mês,RO,1514.0,1514.0,202204,MDO,Norte
Carpinteiro,h,AL,7.59,7.59,202204,MDO,Nordestes
Carpinteiro,h,AM,8.53,8.53,202204,MDO,Norte
Carpinteiro,h,BA,9.25,9.25,202204,MDO,Nordestes
Carpinteiro,h,DF,9.1,9.1,202204,MDO,Centro-Oeste
Carpinteiro,h,MT,8.8636,8.8636,202204,MDO,Centro-Oeste
Carpinteiro,h,PE,8.06,8.06,202204,MDO,Nordestes
Carpinteiro,h,PR,10.22,10.22,202204,MDO,Sul
Carpinteiro,h,SE,7.5011,7.5011,202204,MDO,Nordestes
Eletricista,h,PR,10.22,10.22,202204,MDO,Sul
Encarregado especializado,mês,AC,2733.72,2733.72,202204,MDO,Norte
Jardineiro,h,AC,7.75,7.75,202204,MDO,Norte
Jardineiro,h,AL,7.75,7.75,202204,MDO,Nordestes
Jardineiro,h,AM,7.75,7.75,202204,MDO,Norte
Jardineiro,h,AP,7.75,7.75,202204,MDO,Norte
Jardineiro,h,BA,7.75,7.75,202204,MDO,Nordestes
Jardineiro,h,CE,7.75,7.75,202204,MDO,Nordestes
Jardineiro,h,DF,7.75,7.75,202204,MDO,Centro-Oeste
Jardineiro,h,ES,7.75,7.75,202204,MDO,Sudeste
Jardineiro,h,GO,7.75,7.75,202204,MDO,Centro-Oeste
Jardineiro,h,MA,7.75,7.75,202204,MDO,Nordestes
Jardineiro,h,MG,7.75,7.75,202204,MDO,Sudeste
Jardineiro,h,MS,7.75,7.75,202204,MDO,Centro-Oeste
Jardineiro,h,MT,7.75,7.75,202204,MDO,Centro-Oeste
Jardineiro,h,PA,7.75,7.75,202204,MDO,Norte
Jardineiro,h,PB,7.75,7.75,202204,MDO,Nordestes
Jardineiro,h,PE,7.75,7.75,202204,MDO,Nordestes
Jardineiro,h,PI,7.75,7.75,202204,MDO,Nordestes
Jardineiro,h,PR,7.75,7.75,202204,MDO,Sul
Jardineiro,h,RJ,7.75,7.75,202204,MDO,Sudeste
Jardineiro,h,RN,7.75,7.75,202204,MDO,Nordestes
Jardineiro,h,RO,7.75,7.75,202204,MDO,Norte
Jardineiro,h,RR,7.75,7.75,202204,MDO,Norte
Jardineiro,h,RS,7.75,7.75,202204,MDO,Sul
Jardineiro,h,SC,7.75,7.75,202204,MDO,Sul
Jardineiro,h,SE,7.75,7.75,202204,MDO,Nordestes
Jardineiro,h,SP,7.75,7.75,202204,MDO,Sudeste
Jardineiro,h,TO,7.75,7.75,202204,MDO,Norte
Pedreiro,h,AL,7.59,7.59,202204,MDO,Nordestes
Pedreiro,h,AM,8.53,8.53,202204,MDO,Norte
Pedreiro,h,BA,9.25,9.25,202204,MDO,Nordestes
Pedreiro,h,DF,9.1,9.1,202204,MDO,Centro-Oeste
Pedreiro,h,MA,8.28,8.28,202204,MDO,Nordestes
Pedreiro,h,MT,8.8636,8.8636,202204,MDO,Centro-Oeste
Pedreiro,h,PR,10.22,10.22,202204,MDO,Sul
Pedreiro,h,SE,7.5011,7.5011,202204,MDO,Nordestes
Pintor,h,AL,9.25,9.25,202204,MDO,Nordestes
Pintor,h,BA,9.25,9.25,202204,MDO,Nordestes
Pintor,h,CE,9.25,9.25,202204,MDO,Nordestes
Pintor,h,DF,9.1,9.1,202204,MDO,Centro-Oeste
Pintor,h,GO,9.1,9.1,202204,MDO,Centro-Oeste
Pintor,h,MA,9.25,9.25,202204,MDO,Nordestes
Pintor,h,MS,9.1,9.1,202204,MDO,Centro-Oeste
Pintor,h,MT,9.1,9.1,202204,MDO,Centro-Oeste
Pintor,h,PB,9.25,9.25,202204,MDO,Nordestes
Pintor,h,PE,9.25,9.25,202204,MDO,Nordestes
Pintor,h,PI,9.25,9.25,202204,MDO,Nordestes
Pintor,h,RN,9.25,9.25,202204,MDO,Nordestes
Pintor,h,SE,9.25,9.25,202204,MDO,Nordestes
Serralheiro,h,AL,8.4026,8.4026,202204,MDO,Nordestes
Serralheiro,h,BA,8.4026,8.4026,202204,MDO,Nordestes
Serralheiro,h,CE,8.4026,8.4026,202204,MDO,Nordestes
Serralheiro,h,DF,9.1,9.1,202204,MDO,Centro-Oeste
Serralheiro,h,GO,9.1,9.1,202204,MDO,Centro-Oeste
Serralheiro,h,MA,8.4026,8.4026,202204,MDO,Nordestes
Serralheiro,h,MS,9.1,9.1,202204,MDO,Centro-Oeste
Serralheiro,h,MT,9.1,9.1,202204,MDO,Centro-Oeste
Serralheiro,h,PB,8.4026,8.4026,202204,MDO,Nordestes
Serralheiro,h,PE,8.4026,8.4026,202204,MDO,Nordestes
Serralheiro,h,PI,8.4026,8.4026,202204,MDO,Nordestes
Serralheiro,h,RN,8.4026,8.4026,202204,MDO,Nordestes
Serralheiro,h,SE,8.4026,8.4026,202204,MDO,Nordestes
Servente,h,AL,5.5091,5.5091,202204,MDO,Nordestes
Servente,h,AM,6.49,6.49,202204,MDO,Norte
Servente,h,BA,5.65,5.65,202204,MDO,Nordestes
Servente,h,CE,5.5091,5.5091,202204,MDO,Nordestes
Servente,h,DF,5.89,5.89,202204,MDO,Centro-Oeste
Servente,h,GO,5.5091,5.5091,202204,MDO,Centro-Oeste
Servente,h,MA,5.5091,5.5091,202204,MDO,Nordestes
Servente,h,MG,5.84,5.84,202204,MDO,Sudeste
Servente,h,MS,5.74,5.74,202204,MDO,Centro-Oeste
Servente,h,MT,6.1364,6.1364,202204,MDO,Centro-Oeste
